ARNTL	ATF1	ATF2	ATF4	ATF6	BACH1	CDX2	CEBPA	CEBPB	CEBPD	CREB1	CTCF	E2F1	E2F2	E2F3	E2F4	EGR1	ELK1	EPAS1	ERG	ETS1	ETS2	ETV4	FLI1	FOS	FOSL2	FOXA1	FOXA2	FOXM1	FOXO1	FOXO3	FOXO4	FOXP1	GATA2	HIF1A	HNF1A	HNF4A	HSF1	IRF1	IRF9	JUN	JUND	KLF4	KMT2A	LEF1	MITF	MYB	MYC	NFATC2	NFE2L2	NFIC	NFKB1	NFKB2	NFYA	NR2F2	NR3C1	POU2F1	POU2F2	PPARA	PPARG	RARA	REL	RELA	RELB	REST	RFX5	RUNX1	RUNX3	RXRA	SMAD3	SMAD4	SOX9	SP1	SP3	SPI1	SREBF1	SREBF2	SRF	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT5B	STAT6	TCF3	TCF7L2	TFDP1	TP53	TWIST1	USF1	USF2	VDR	YY1	ZBTB33	ZEB1	ZNF263
0	0	0	0	0	0.377989427972494	0	0	0.467134255692374	0.250765483615614	0	0	0	0	0	0	0	0	0	0.246932426185468	0	0.258589094346346	0	0	0	0	0	0	0	0	0	0	0	0	0.486084979732259	0	-0.362109895735011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.287744091479359	0	0	0	0	0	0	0	0	0	-0.346611021256697	0	0	0	0	0	0	0	0	0	0.366477382721756	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.379197768605008	0	0	0	-0.268333021053408
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264528787842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302082792518845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271875717630412	0	0	0.361712838352958	0	0.485473527268219	0	0	0	0	0	0.305734898653152	0	0	0	0	0	0	0.405414368147981	0.335500077980526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256273882609091	0	0	0	0	0	0.461353475715988	0	0	0.240058848986943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401576629870498	0.351091946427644	0	0	0	0.336903757964748	0	0	0	0.505175970421589	0	0	0	0	0.363610729217763	0	0	0	0.411031062195941	0	0	0.277944988599525	0.272735260877087	0.656696017918387	0.439784824330499	0	0	0	0	0	0	0.266020510677267	0	0	0.304778094480479	0	0.519697610507917	0.336552279945786	0	0.282356288805307	0.346174935821822	0	0.457877487003766	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351826528136073	0	0	0	0	0	0	0.425918991708225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325838220789732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29707116593153	0	0	0	0	0	0	0	0	0	0.314478302292165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2964638500706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278773205082569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.281287550240111	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.293518106892723	0	0	0	0	0	0	0	0	0	0.321951141076079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218746707586091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.446940945171704	-0.296300086693313	0.477922568781829	0.375813967388681	-0.598274171613945	-0.483928740661313	0	0	0	0.276924884815552	0	0	0	0	0	0	0	0	0	0	-0.322771936554621	0	0.469930400047083	0	0	0	0	0.338843571405722	0	0	-0.41169726807421	0.55013016706279	1.04324308156161	0.253036640842971	0	0	0	0	0.373652014158808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.739214990820513	0.551698619682033	0.303665472768133	0	0	0	0	0	0	0	0.766544521713494	0	0.275039534929307	0	0	0	0	0	0.513652967438973	0	-0.303421801607911	0	0	0	0	0	0	0	0.312188383200312	0	0	-0.546656379110952	0	0	0.535377084445831	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330288776244136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410746018892464	0	0	0.276488753207476	0	0	0.423207431615028	0	0	0	0	0	0	0.359825409196344	0.382783431263946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.287158531350987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335150086000922	0.387847804643906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339906444165864	0	0	0	0	0	0	0	0	0	0.477662132527281	0.339374583276205	0	0	0	0	0	0	0.274750529065857	0	0	0	0	0	0	0	0.403490368315841	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268745124626236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.25968503420576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.262722216105793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-0.293205120117121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347624355292453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.371474437924855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.237289218648587	0	0	0	0	-0.353325562016999	0	0	0	0	0	0	0	0	0	0	-0.260537135853642	0	-0.335490885523132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.325838220789732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29183308679584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33480046401874	0	0	0	0	0.290486851483035	0	0	0	0	0	0	0	0	0	0	0	0	0.40072934990607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48001245254751	0	0	0.274317542087394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510240141734467	0	0	0	0.26761486784795	0	0	0	0.354780900867477	0	0	0	0	0.325838220789732	0	0	0	0	0	0	0	0.30287313865887	0.404277802858705	0.341685472649625	0	0	0	0	0	0	0	0	0	0	0	0.32942819187068	0	0	0.252366780901228	0.36323030971224	0	0.329256345480168	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301636464929809	0	0	0	0	0	0.311374510444227	0	0	0	0	0	0	0.347987688696901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.390137791634016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275039534929307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392158784342543	0	0	0	0.370531193372224	0	0	0	0.282208206719739	0	0	0	0	0.412777000802657	0	0	0	0	0	0	0	0.29722657024151	0	0.490635677108213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217229195352982	0.375813967388681	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.30814879040881	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.330160722327525	0	0	0	0	0	0	0	0	-0.274815305948982	0	0	0	0	-0.364058557224819	0	0	0	0	0	0	0	-0.255168643638104	0	0	0	0	-0.222989449101207	-0.254080484988088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245884083625055	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.331324462398945	0	0	0.261336720945821	0	0	0	0	0	0	-0.287531333673581	0	0	0	0	0	0	0	0.266488915672015	0	0	0	0	0	0	0	-0.28175529134118	0	0	0.396313790994463	-0.287108045211436	0	0	0.377989427972494	0.308300597475981	0	0	-0.301917555474577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.323306852758297	0	0	0	0	0	0	0	0	0	0.488755362625618	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.395624331832644	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.304407537819555	0	0	0	0	0	0	0	0	0	0.694369374437179	0	0	0.551921227478744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2259074771325	0	0	0	0	0	0.475248315439485	0	0	0	0.410854811315595	0	0	0	0.432254189174692	0	0	0	0	0.460655044865935	0	0	0	0.353703426100088	0	0	0	0.559700723690356	0.288314512982085	0.481639979492971	0	0	0	0	0	0	0.336702583283754	0	0	0	0.260050560017188	0.272543719593897	0.243235748661552	0.389201895938126	0.32578308657589	0.354721755666028	0	0	0	0	0	0	0	0	-0.267240537311164	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241858204480894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366285527427035	0	0	0	0.280142605806074	0	0	0	0	0	0	0	0	0.335850440560969	0	0	0	0	0	0	0	0	0	0.356267791893781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.320287431859941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28191225882039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292444760862233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256952907116827	0	0	0	0	0.300037143313554	0	0	0	0	0	0	0	0	0	0.277653177814598	0	0	0	0	0	0	0.244469460758932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.437951225781121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306214387997311	0.655596454840431	0	0	0.593021456379297	0	0	0	0	0	0	0	0	0	0	0.290005296471714	0	0	0	0	0	0	0	-0.356336709904125	0	0.43417585694417	0	0	0	0.339197485087468	0	0	0	0.501835933209072	0	0	0	0	0.55548801812181	0	0	0	0.376405929584176	0	0	0	0.498249557673127	0	0.479227411006169	0	0	0	0	0	0	0.378721285113878	0	0	0	0	0	0.222203879462082	0.324680001347055	0.362281102973185	0.357387242516826	0	0	0	0	0	0	0	0	-0.385589560177297	0	0	0	0
0	0	0	0	0	0	0.249040822772705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404130557009101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289398432086937	0	0.269879709343928	0	0	0	0	0	0	0	0.28803734678038	0	0	0	0	0	0	0	0.351642733004217	0	0	0	0	0	0	0	0	0	0.25010091667073	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335500077980526	0.863604635111695	0	0	0.847041877770388	0	0	0	0	0	0	0	0	0	0	0.377989427972494	0	0	0	0.263831896480019	0	0	0	0	0	0.455905490647798	0	0	0	0.392158784342543	0	0	0	0.570681540107482	0	0	0	0	0.638957595515562	0	0	0	0.380178531442186	0	0	0	0.610428990338973	0.310266524224111	0.525541787631069	0	0	0	0	0	0	0.475766105085562	0	0	0	0.306054477516719	0	0.315794206403482	0.406420993453621	0.392365384181	0.351459037732091	0	0	0	0	0	0	0	0	-0.489031880260873	0	0	0.319107700358232	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270021837912127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278090999956358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-0.281443382509967	0	0.356081574369179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.32943235834172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.328524206714379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257906226661731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.300752619816185	0	0	0	0	0	0	0.264063425868492	0	0.351275442234821	0	0	0	0	0.28294933923921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319107700358232	0.315300110404916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354039889826726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329084589082388	0	0	0	0	0	0	0	0.313004333003423	0	0.310724902385309	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-0.666377539272468	-0.45729107853776	0	0	0	0	0	0	-0.231346550910062	0	0	-0.279578750850338	0	0	0	-0.295319340476025	0	0	0	0	0	0	0	0	0	0	-0.372922327054298	0.331151621303569	0.570681540107482	0	0	0	0	0	0.291527702843751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592673731469397	0.452479162892434	0	0	0	0	0	0	0	0	0.383387319656876	0	0	0	0	0	-0.303952743307605	0	0.294749354085827	0	0	0	0	0	0	0	0	0	0	0	0	-0.415551634793412	0	0	0.431863657404797	0	0	0	0
0	0	0.383790489612039	0	0	0.416515285214191	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363991570865887	0.354780900867477	0	0	0.432786800011293	0	0	0	0	0	0	0	0	0	0	0.454188424211567	0	0	0	0.278968554699027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290765560951455	0	0	0.586464441431729	0.264389277201485	0.272113900045044	0	0	0	0	0	0	0	0.286332056625758	0	0	0	0.386219265584589	0	0.272018802956276	0	0	0	0	0	0	0	0	0	0	0	-0.272840381282407	0	0	0.372088092214683	0
0	0	0.372088092214683	0	0	0.294133120062671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315135580433953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304459802284992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30878398336371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239566876827115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485818955282251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356267791893781	0	0	0.327542819308511	0	0	0	0	0	0	0.383185908093816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.290461230248982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378187871570119	0	-0.276190358863008	0	0.250366557675165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.268929996980128	0	0	0	0	0	0	0	-0.402552529933549	0	0.324819717462142	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.388396344504299	0	0	0	0
0	0	0	0	0	0	0.403917033890317	0.260785118119068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336025761015497	0	0	0	0	0.238653173788889	0	0	0	0.335850440560969	0.366477382721756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32685991256736	0.446437476212287	0	0	0	0	0	0	0	0	0.351091946427644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.348827402990393	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
